Name,Year,Genre,NASales,EUSales,GlobalSales
Singularity,2010,Shooter,0,0.04,0.05
Odoru Daisousasen The Game: Sensuikan ni Sennyuu Seyo!,2010,Adventure,0,0,0.05
George of the Jungle and the Search for the Secret,2008,Platform,0.05,0,0.05
Turbo Turtle Adventure,2002,Puzzle,0.04,0.01,0.05
Sengoku Basara 4: Sumeragi,2015,Action,0,0,0.05
"Warhammer 40,000: Dawn of War",2004,Strategy,0.01,0.03,0.05
Shinseiki Evangelion 2: Tsukurareshi Sekai - Another Cases,2006,Adventure,0,0,0.05
Hisshou 777 Fighter: Pachi Slot Eiyu Densetsu,1994,Misc,0,0,0.05
Corpse Party: Blood Covered - Repeated Fear,2010,Adventure,0,0,0.05
The Lost Treasures of Alexandria,2011,Puzzle,0,0.04,0.05
Chronicles of the Sword,1996,Adventure,0.03,0.02,0.05
Hail to the Chimp,2008,Misc,0.05,0,0.05
The Lost Vikings,2003,Puzzle,0.04,0.01,0.05
Keiba Eight Special,1993,Sports,0,0,0.05
Yaiba: Ninja Gaiden Z,2014,Action,0.03,0.02,0.05
Harukanaru Toki no Naka de 3,2004,Adventure,0,0,0.05
Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,2005,Platform,0.04,0.01,0.05
Need for Speed Carbon,2006,Racing,0,0.04,0.05
Reel Fishing: The Great Outdoors,2006,Sports,0.05,0,0.05
Assassin's Creed: Altair's Chronicles,2008,Platform,0.03,0.01,0.05
Pirates vs Ninja Dodgeball,2009,Sports,0.05,0,0.05
Guild 01,2012,Action,0,0,0.05
The History Channel: Great Battles - Medieval,N/A,Strategy,0,0.04,0.05
Nike+ Kinect Training,2012,Sports,0.02,0.02,0.05
Durarara!! 3-way Standoff,2010,Adventure,0,0,0.05
Ty the Tasmanian Tiger 3: Night of the Quinkan,2005,Action,0.04,0.01,0.05
Cartoon Network Racing,2006,Action,0.04,0,0.05
Tokimeki Memorial Girl's Side 2nd Kiss,2006,Adventure,0,0,0.05
Fushigi no Dungeon: Fuurai no Shiren 3 Portable,2010,Role-Playing,0,0,0.05
Active Life: Magical Carnival,2011,Misc,0.04,0.01,0.05
Hokuto no Ken,2007,Fighting,0,0,0.05
Yu-Gi-Oh! GX: Spirit Caller (Japan Sales),2006,Misc,0,0,0.05
Stretch Panic,2001,Platform,0.02,0.02,0.05
Empire Earth,2001,Strategy,0,0.04,0.05
Chousoku Henkei Gyrozetter: Albatross no Tsubasa,2013,Role-Playing,0,0,0.05
Baku Baku,1995,Puzzle,0,0,0.05
Pro Cycling Manager 2016,2016,Sports,0,0.04,0.05
SD Gundam: Over Galaxian,1996,Shooter,0,0,0.05
Rogue Ops,2003,Action,0.04,0.01,0.05
Smart Kid's Party Fun Pak,2008,Misc,0.05,0,0.05
MXGP 2,2016,Racing,0.02,0.02,0.05
Virtua Tennis 3,2007,Sports,0.03,0.02,0.05
BeatMania IIDX 3rd Style,2000,Simulation,0,0,0.05
Yu-Gi-Oh! World Championship 2007,2007,Strategy,0,0.01,0.05
Hummer Badlands,2006,Racing,0.02,0.02,0.05
Freelancer,2003,Simulation,0.02,0.02,0.05
Woody Woodpecker: Escape from Buzz Buzzard Park,2001,Platform,0.02,0.02,0.05
Operation Flashpoint: Dragon Rising,2009,Shooter,0.01,0.03,0.05
"Lupin III: Lupin ni wa Shi o, Zenigata ni wa Koi o",2007,Adventure,0,0,0.05
Furu Furu Park,2007,Misc,0.05,0,0.05
Monster Band,2008,Misc,0.04,0,0.05
Alter Echo,2003,Shooter,0.04,0.01,0.05
BeatMania IIDX 4th Style: New Songs Collection,2001,Simulation,0,0,0.05
Fushigi? Kagaku: Nazotoki Quiz Training - NazoTore,2008,Misc,0,0,0.05
G1 Grand Prix,2012,Action,0,0,0.05
LEGO Indiana Jones 2: The Adventure Continues,2009,Action,0.02,0.03,0.05
QUIZ PARTY,2012,Misc,0,0.05,0.05
MTX Mototrax,2006,Racing,0.04,0,0.05
Around the World in 80 Days,2004,Action,0.03,0.01,0.05
Houkago Shounen,2008,Misc,0,0,0.05
The Grim Adventures of Billy & Mandy,2006,Action,0.04,0,0.05
Classic Dungeon X2,2011,Role-Playing,0,0,0.05
Whirl Tour,2002,Sports,0.04,0.01,0.05
Sesame Street: Cookie's Counting Carnival,2010,Misc,0.05,0,0.05
Pinball Tycoon,2002,Misc,0.03,0.01,0.05
Major League Baseball 2K11,2011,Sports,0.02,0.02,0.05
Cartoon Network Block Party,2004,Misc,0.03,0.01,0.05
Power Spike Pro Beach Volleyball,2000,Sports,0.03,0.02,0.05
White Album: Tsuzurareru Fuyu no Omoide,2010,Adventure,0,0,0.05
Harukanaru Toki no Naka de: Yumenoukihashi,2008,Adventure,0,0,0.05
Shinseiki Evangelion- Eva: Yukai na Nakama Tachi,1998,Misc,0,0,0.05
SD Gundam: Scad Hammers,2006,Strategy,0,0,0.05
Spitfire Heroes: Tales of the Royal Air Force,2008,Simulation,0.05,0,0.05
Super Bust-A-Move,2001,Puzzle,0.03,0.01,0.05
TNA iMPACT: Cross the Line,2010,Fighting,0.05,0,0.05
Adventure Time: Explore the Dungeon Because I Don't Know!,2013,Action,0.02,0.02,0.05
ZooCube,2002,Puzzle,0.03,0.01,0.05
Stunt GP,2001,Racing,0.02,0.02,0.05
Wicked Monster Blast!,2011,Shooter,0.04,0,0.05
NBA 2K,1999,Sports,0,0,0.05
D.Gray-man: Kami no Shitotachi,2007,Adventure,0,0,0.05
Bladestorm: Nightmare,2015,Action,0.03,0.02,0.05
Strikers 1945,1996,Shooter,0,0,0.05
World Series of Poker,2005,Misc,0.04,0.01,0.05
Jikkyou Oshaberi Parodius,1995,Shooter,0,0,0.05
Super Jinsei Game 2,1995,Misc,0,0,0.05
Winter Sports 3: The Great Tournament,2010,Sports,0.02,0.02,0.05
J-League Winning Eleven 2010: Club Championship,2010,Sports,0,0,0.05
Johnny Bazookatone,1995,Platform,0.03,0.02,0.05
Beastly Frantic Foto,2011,Puzzle,0.04,0,0.05
Neverland Card Battles,2008,Role-Playing,0.04,0,0.05
Need for Speed Underground,2003,Racing,0,0.04,0.05
Downtown no Gaki no Tsukai Yaarahen de!! Zettai ni Tsukamatte Haikenai Gasu Kurobikari Land,2015,Action,0,0,0.05
Reign of Fire,2002,Shooter,0.03,0.01,0.05
Worms Reloaded,2010,Strategy,0,0.04,0.05
StarCraft,1998,Strategy,0,0.04,0.05
Koihime Musou,2008,Adventure,0,0,0.05
Nicktoons: Attack of the Toybots,2007,Platform,0.04,0,0.05
NBA 2K17,2016,Sports,0.03,0.01,0.05
Blazing Souls: Accelate,2009,Role-Playing,0.04,0,0.05
Ms Saga: A New Dawn,2005,Role-Playing,0.02,0.02,0.05
Kekkon Zenya,1995,Adventure,0,0,0.05
Finny the Fish & the Seven Waters,2004,Sports,0.02,0.02,0.05
Barnyard,2006,Action,0.03,0.01,0.05
Next Generation of Chaos,2002,Role-Playing,0,0,0.05
Katekyoo Hitman Reborn! DS: Bongole Shiki Taisen Battle Sugoroku,2008,Misc,0,0,0.05
GrimGrimoire,2007,Strategy,0.01,0.01,0.05
J-League '96 Dream Stadium,1996,Sports,0,0,0.05
Capcom vs. SNK: Millennium Fight 2000 Pro,2001,Fighting,0,0,0.05
Golden Axe: The Duel,1994,Fighting,0,0,0.05
Crime Life: Gang Wars,2005,Action,0.04,0.01,0.05
Tokimeki Memorial: Girls Side 1st Love,2007,Adventure,0,0,0.05
Putty Squad,2013,Platform,0.02,0.02,0.05
Rugby 2005,2005,Sports,0.04,0.01,0.05
Rock 'N Roll Racing,2003,Racing,0.03,0.01,0.05
Taito Legends,2005,Misc,0.04,0.01,0.05
Far Cry,2004,Shooter,0,0.04,0.05
Silhouette Mirage,1998,Platform,0.03,0.02,0.05
Dynasty Warriors Vol. 2,2006,Action,0.04,0,0.05
Treasure Report: Kikai Jikake no Isan,2011,Adventure,0,0,0.05
Growlanser VI: Precarious World,2007,Role-Playing,0,0,0.05
Block Kuzushi,1995,Puzzle,0,0,0.05
Boing! Docomodake DS,2007,Puzzle,0.04,0,0.05
American Bass Challenge,2001,Sports,0.03,0.01,0.05
American Chopper 2: Full Throttle,2005,Racing,0.04,0.01,0.05
Secret Service,2008,Action,0.04,0,0.05
Sword Art Online: Game Director's Edition,2015,Role-Playing,0,0,0.05
Ultimate Ghosts 'n Goblins (JP sales),2006,Platform,0,0,0.05
Rugby 06,2006,Sports,0.02,0.02,0.05
Fatal Frame II: Crimson Butterfly Director's Cut,2004,Action,0.04,0.01,0.05
Deadliest Catch: Alaskan Storm,2008,Sports,0.04,0,0.05
2002 FIFA World Cup,2002,Sports,0.04,0.01,0.05
Colin McRae Rally 2005,2004,Racing,0.04,0.01,0.05
Kamen Rider: Battride War Genesis,2016,Action,0,0,0.05
Venus & Braves: Majo to Megami to Horobi no Yogen,2011,Role-Playing,0,0,0.05
Ship Simulator Extremes,2010,Simulation,0,0.04,0.05
Zoop,1995,Puzzle,0.03,0.02,0.05
Powerful Golf,2011,Sports,0,0,0.05
Saiyuki: Journey West,1999,Strategy,0.03,0.02,0.05
Detective Conan: Marionette Symphony,2013,Adventure,0,0,0.05
FIFA Soccer 10,2009,Sports,0,0.04,0.05
Amnesia Crowd,2013,Misc,0,0,0.05
American Chopper 2: Full Throttle,2005,Racing,0.04,0.01,0.05
Pachitte Chonmage Tatsujin 15: Pachinko Fuyu no Sonata 2,2008,Misc,0,0,0.05
Monster Hunter Frontier Online,N/A,Role-Playing,0,0,0.05
Ribbit King,2003,Sports,0.04,0.01,0.05
VR Soccer '96,1996,Sports,0.03,0.02,0.05
Smash Court Tennis 3,2007,Sports,0.01,0.01,0.05
Diabolik Lovers,2012,Adventure,0,0,0.05
Shugo Chara! 3-tsu no Tamagoto Koisuru Joker,2008,Action,0,0,0.05
Summoner: A Goddess Reborn,2003,Role-Playing,0.04,0.01,0.05
Saints Row: Gat out of Hell,2015,Action,0,0.04,0.05
Rock of the Dead,2010,Shooter,0.04,0,0.05
The Sims,2000,Simulation,0.01,0.03,0.05
Wasteland 2,2015,Role-Playing,0.04,0.01,0.05
Cesar Millan's Dog Whisperer,2008,Simulation,0.04,0,0.05
E.X. Troopers,2012,Shooter,0,0,0.05
Kiniro no Corda 2 Encore,2007,Role-Playing,0,0,0.05
Jewel Quest Mysteries,2009,Puzzle,0.03,0.01,0.05
Moon,2009,Adventure,0.04,0,0.05
M&M's Adventure,2008,Adventure,0.04,0,0.05
ESPN Great Outdoor Games Bass 2002,2001,Sports,0.03,0.01,0.05
Soul Eater: Plot of Medusa,2008,Action,0,0,0.05
Payday 2,2013,Shooter,0.04,0,0.05
Grand Ages: Medieval,2015,Strategy,0,0.04,0.05
Handball 16,2015,Sports,0,0.04,0.05
Gummy Bears Mini Golf,2010,Sports,0.04,0,0.05
Company of Heroes,2006,Strategy,0,0.04,0.05
Rock Band Country Track Pack 2,2011,Misc,0.04,0,0.05
Color Cross,2008,Misc,0.04,0,0.05
Gaist Crusher,2013,Action,0,0,0.05
Punch King,2002,Fighting,0.03,0.01,0.05
Silent Hunter: Wolves of the Pacific,2007,Simulation,0,0.04,0.05
World Championship Pool 2004,2004,Sports,0.02,0.02,0.05
V-Rally 3,2002,Racing,0.03,0.01,0.05
The Dark Spire,2008,Role-Playing,0.04,0,0.05
Kakuto Chojin,2002,Fighting,0.04,0.01,0.05
Beyond Oasis,1993,Role-Playing,0,0,0.05
Forza Motorsport 3: Ultimate Edition,2010,Racing,0,0.04,0.05
Robotech: Invasion,2004,Shooter,0.04,0.01,0.05
Wii de Asobu Chibi-Robo!,2009,Adventure,0,0,0.05
Romance of the Three Kingdoms VI: Awakening of the Dragon,1998,Strategy,0.03,0.02,0.05
To Heart 2 DX Plus,2011,Adventure,0,0,0.05
Star Driver: Kagayaki no Takuto - Ginga Bishounen Densetsu,2011,Adventure,0,0,0.05
Naruto: Uzumaki Chronicles 2 (JP sales),2006,Action,0,0,0.05
Frogger: Ancient Shadow,2005,Platform,0.04,0.01,0.05
Snoopy vs the Red Baron,2006,Adventure,0.04,0,0.05
Jonah Lomu Rugby Challenge,2011,Sports,0,0.04,0.05
Pet Vet: Down Under,2009,Simulation,0.04,0,0.05
World Series of Poker: Tournament of Champions 2007 Edition,2006,Misc,0.04,0,0.05
National Geographic Challenge!,2011,Misc,0.01,0.03,0.05
Raze's Hell,2005,Shooter,0.04,0.01,0.05
Rain (2013),2013,Adventure,0,0,0.05
Billy the Wizard: Rocket Broomstick Racing,2007,Racing,0.04,0,0.05
Pool Party,2007,Sports,0.04,0,0.05
Microsoft Train Simulator,2001,Simulation,0,0.04,0.05
Shin Megami Tensei NINE,2002,Role-Playing,0,0,0.05
Magic Carpet,1995,Shooter,0.03,0.02,0.05
Hoshigami: Ruining Blue Earth,2001,Role-Playing,0.03,0.02,0.05
GunPey DS,2006,Puzzle,0.04,0,0.05
Cabela's African Safari,2006,Sports,0.04,0,0.05
Wing Island,2006,Simulation,0.03,0.01,0.05
Utawarerumono: Itsuwari no Kamen,2015,Adventure,0,0,0.05
Clever Kids: Creepy Crawlies,2009,Action,0,0.04,0.05
Supreme Commander,2007,Strategy,0,0.04,0.05
NightCaster II: Equinox,2002,Action,0.03,0.01,0.05
F1 2015,2015,Racing,0,0.04,0.05
SD Gundam G Generation World,2011,Strategy,0,0,0.05
Chocobo to Mahou no Ehon: Majo to Shoujo to 5-Jin no Yuusha,2008,Role-Playing,0,0,0.05
Galaxy Racers,2010,Racing,0.04,0,0.05
Wonder World Amusement Park,2008,Misc,0.04,0,0.05
Bubble Bobble Revolution,2005,Puzzle,0.04,0,0.05
Game of Thrones (Telltale),2015,Adventure,0.04,0,0.05
Time Crisis: Project Titan,2001,Shooter,0.03,0.02,0.05
Ys: The Ark of Napishtim,2006,Role-Playing,0.04,0,0.05
Ore-Sama Kingdom: Koi no Manga mo Debut o Mokushise! Doki Doki Love Lesson,2011,Action,0,0,0.05
Crusader: No Remorse,1996,Adventure,0.03,0.02,0.05
Black & Bruised,2003,Fighting,0.04,0.01,0.05
MiniCopter: Adventure Flight,2007,Simulation,0.04,0,0.05
Shaun the Sheep,2008,Adventure,0.04,0,0.05
Fast & Furious: Showdown,2013,Action,0,0.04,0.05
World Championship Poker: Featuring Howard Lederer - All In,2006,Misc,0.04,0,0.05
Test Drive: Ferrari Legends,2012,Racing,0.04,0,0.05
Tom Clancy's Rainbow Six: Lockdown,2005,Shooter,0.04,0.01,0.05
FIFA Manager 12,2011,Sports,0,0.03,0.05
Full Spectrum Warrior: Ten Hammers,2006,Strategy,0.03,0.01,0.05
River City Soccer Hooligans,2010,Sports,0.04,0,0.05
Shin Hayarigami,2014,Adventure,0,0,0.05
TMNT,2007,Action,0.03,0.01,0.05
Turok: Dinosaur Hunter,1997,Shooter,0,0,0.05
Puyo Puyo Tetris,2014,Puzzle,0,0,0.05
Taiko no Tatsujin Portable 2,2006,Misc,0,0,0.05
Gitaroo Man,2001,Misc,0.02,0.02,0.05
Super Bubble Pop,2003,Puzzle,0.04,0.01,0.05
Mafia,2002,Action,0,0.04,0.05
Rapala Fishing Frenzy 2009,2008,Sports,0.04,0,0.05
Ride to Hell,2013,Racing,0.02,0.02,0.05
Arctic Tale,2007,Adventure,0.04,0,0.05
Balloon Pop,2007,Puzzle,0.04,0,0.05
XBLAZE Code: Embryo,2013,Adventure,0.03,0,0.05
Black Mirror 2,2009,Adventure,0,0.04,0.05
Time Travelers,2012,Adventure,0,0,0.05
Amnesia Later,2012,Misc,0,0,0.05
B-Boy,2006,Misc,0.04,0,0.05
Cocoto Kart Racer,2004,Racing,0.04,0,0.05
Shin Kamaitachi no Yoru: 11 Hitome no Suspect,2011,Adventure,0,0,0.05
Intellivision Lives!,2004,Misc,0.03,0.01,0.05
Crazy Chicken: Atlantis Quest,2007,Platform,0.04,0,0.05
Test Drive Le Mans,1999,Racing,0.03,0.02,0.05
Counter Force,2007,Shooter,0.04,0,0.05
Monster Jam: Maximum Destruction,2002,Racing,0.04,0.01,0.05
Professor Heinz Wolff's Gravity,2008,Puzzle,0.04,0,0.05
Fantastic Four: Rise of the Silver Surfer,2007,Action,0.04,0.01,0.05
Big Air Freestyle,2002,Racing,0.04,0.01,0.05
Rimo-Cocoron,2001,Action,0,0,0.05
Rugby World Cup 2015,2015,Sports,0,0.04,0.05
Mike Tyson Heavyweight Boxing,2002,Sports,0.03,0.01,0.05
To Love-Ru Trouble Darkness: Battle Ecstasy,2014,Action,0,0,0.05
The Berenstain Bears and the Spooky Old Tree,2005,Platform,0.03,0.01,0.05
Lux-Pain,2008,Adventure,0.04,0,0.05
Ford Bold Moves Street Racing,2006,Racing,0.04,0,0.05
Cabela's Trophy Bucks,2007,Sports,0.04,0,0.05
Hakuouki: Bakumatsu Musou Roku,2012,Action,0,0,0.05
Mahjong 3D: Warriors of the Emperor,2011,Misc,0,0.04,0.05
Hiiro no Kakera DS,2008,Adventure,0,0,0.05
March of the Penguins,2006,Adventure,0.04,0,0.05
Rock of the Dead,2010,Shooter,0.04,0,0.05
Arcana Famiglia: La storia della Aracana Famiglia,2011,Adventure,0,0,0.05
Tokyo Ghoul: Jail,2015,Racing,0,0,0.05
City Life: World Edition,2007,Simulation,0,0.04,0.05
The Misadventures of Tron Bonne,1999,Adventure,0.03,0.02,0.05
Centipede: Infestation,2011,Shooter,0.04,0,0.05
Wolfenstein,2009,Shooter,0.01,0.03,0.05
Hero Bank 2,2014,Role-Playing,0,0,0.05
Atelier Ayesha: The Alchemist of Dusk,2014,Role-Playing,0,0,0.05
Brave Story: New Traveller (jp sales),2006,Role-Playing,0,0,0.05
Black Jack vs. Matsudajun,2000,Misc,0.03,0.02,0.05
Arslan: The Warriors of Legend,2015,Action,0,0,0.05
SpongeBob SquarePants: Plankton's Robotic Revenge,2013,Shooter,0.04,0,0.05
Wrath Unleashed,2004,Strategy,0.03,0.01,0.05
Yoru no Nai Kuni,2015,Role-Playing,0,0,0.05
Garou Densetsu 3: Road to the Final Victory,1996,Fighting,0,0,0.05
Bleach: Soul Carnival,2008,Fighting,0,0,0.05
Double Dragon Advance,2003,Action,0.03,0.01,0.05
Sesame Street: Elmo's A-to-Zoo Adventure,2010,Misc,0.04,0,0.05
Family Fortunes,2009,Misc,0,0.04,0.05
The Bible Game,2005,Misc,0.03,0.01,0.05
Inspector Gadget: Gadget's Crazy Maze,2001,Puzzle,0.03,0.02,0.05
World Fantasista,2002,Sports,0,0,0.05
Yager,2003,Shooter,0.03,0.01,0.05
Fantastic Four: Rise of the Silver Surfer,2007,Action,0.04,0,0.05
Tabi no Yubisashi Kaiwachou DS: DS Series 1 Thai,2006,Misc,0,0,0.05
Toukiden Kiwami,2014,Action,0,0,0.05
Grey's Anatomy: The Video Game,2009,Adventure,0.03,0.01,0.05
Tropico 3,2009,Strategy,0,0.04,0.05
Looney Tunes: Cartoon Conductor,2008,Misc,0.04,0,0.05
Avatar: The Game,2009,Action,0,0.04,0.05
Futurama,2003,Platform,0.03,0.01,0.05
Pool Hall Pro,2009,Sports,0.04,0,0.05
Nazo Waku Yakata: Oto no Ma ni Ma ni,2011,Misc,0,0,0.05
Choro Q 64 2: Hacha Mecha Grand Prix Race,1999,Racing,0,0,0.05
Mighty No. 9,2016,Platform,0.04,0,0.05
Plants vs. Zombies: Garden Warfare 2,2016,Shooter,0,0.04,0.05
Ape Escape,2010,Platform,0,0.03,0.05
Activision Anthology,2003,Misc,0.03,0.01,0.05
Gray Matter,2011,Adventure,0,0.04,0.05
Thrillville: Off the Rails,2007,Strategy,0.03,0.01,0.05
LEGO Friends,2013,Action,0,0.04,0.05
Secret Files: Tunguska,2006,Adventure,0,0.04,0.05
Wayne Gretzky's 3D Hockey '98,1997,Sports,0.03,0.02,0.05
Nanda's Island,2009,Puzzle,0.04,0,0.05
Hakuouki SSL: Sweet School Life,2014,Adventure,0,0,0.05
Trigger Man,2004,Shooter,0.03,0.01,0.05
Kimi ni Todoke: Tsutaeru Kimochi,2011,Adventure,0,0,0.05
Nora to Koku no Koubou: Kiri no Mori no Majo,2011,Role-Playing,0,0,0.05
Bad Boys: Miami Takedown,2004,Shooter,0.03,0.01,0.05
SpongeBob SquarePants: Plankton's Robotic Revenge,2013,Shooter,0,0.04,0.05
Short Track Racing: Trading Paint,2009,Racing,0.02,0.02,0.05
Game no Kanzume Vol 1,1994,Misc,0,0,0.05
Rat Attack!,1999,Puzzle,0.03,0.02,0.04
Jewel Master: Cradle Of Rome 2,2011,Puzzle,0,0.04,0.04
National Geographic Panda (US sales),2008,Simulation,0.04,0,0.04
Sushi Go-Round,2010,Simulation,0.04,0,0.04
Danny Phantom: Urban Jungle,2006,Action,0.04,0,0.04
Sotsugyou II: Neo Generation,1995,Simulation,0,0,0.04
Summon Night Craft Sword Monogatari: Hajimari no Ishi,2005,Role-Playing,0,0,0.04
The King of Fighters 2002: Unlimited Match,2009,Fighting,0,0,0.04
Art of Fighting Anthology,2006,Fighting,0.02,0.02,0.04
Rapala Trophies,2006,Sports,0.04,0,0.04
Phoenix Wright: Revived Turnabout,2008,Misc,0,0,0.04
Mana Khemia: Alchemists of Al-Revis (JP sales),2007,Role-Playing,0,0,0.04
Runaway: A Twist of Fate,2009,Adventure,0,0.04,0.04
Cheer We Go!,2010,Misc,0.04,0,0.04
The Tale of Despereaux,2008,Platform,0.04,0,0.04
The Hustle: Detroit Streets,2006,Sports,0.02,0.02,0.04
Virtua Fighter CG Portrait Series Vol.6: Lau Chan,1995,Misc,0,0,0.04
Tomoyo After: It's a Wonderful Life CS Edition,2009,Adventure,0,0,0.04
Guilty Gear XX Accent Core,2007,Fighting,0,0,0.04
Nihon Pro Mahjong Kishikai Kanshuu: Pro Ni Naru Mahjong DS,2005,Misc,0,0,0.04
Atelier Escha & Logy: Alchemists of the Dusk Sky,2015,Role-Playing,0,0,0.04
Millipede / Super Breakout / Lunar Lander,2005,Misc,0.03,0.01,0.04
World Trigger: Borderless Mission,2015,Action,0,0,0.04
Disney's Donald Duck: Goin' Quackers,2002,Platform,0.03,0.01,0.04
RollerCoaster Tycoon,N/A,Strategy,0.02,0.02,0.04
Assault Rigs,1996,Action,0.02,0.02,0.04
Backyard Baseball '09,2008,Sports,0.04,0,0.04
World Championship Spelling,2010,Misc,0.04,0,0.04
Yes! PreCure 5,2007,Action,0,0,0.04
Bionicle Heroes,2007,Shooter,0.04,0,0.04
Tom Clancy's HAWX,2009,Action,0,0.03,0.04
Exist Archive: The Other Side of the Sky,2015,Role-Playing,0,0,0.04
Honda ATV Fever,2010,Racing,0.04,0,0.04
Operation Flashpoint: Elite,2005,Shooter,0.03,0.01,0.04
Nobunaga's Ambition: Sphere of Influence - Sengoku Risshiden,2016,Misc,0,0,0.04
"Roswell Conspiracies: Aliens, Myths & Legends",2001,Action,0.02,0.02,0.04
Front Mission,2007,Strategy,0.01,0,0.04
Dead Island Definitive Collection,2016,Action,0.02,0.02,0.04
Sekai no Gohan Shaberu! DS Oryouri Navi,2008,Misc,0,0,0.04
Rugby Challenge 3,2016,Sports,0,0.04,0.04
Boktai 2: Solar Boy Django,2004,Role-Playing,0.03,0.01,0.04
Praetorians,2003,Strategy,0,0.04,0.04
Candace Kane's Candy Factory,2008,Action,0.04,0,0.04
Nobunaga's Ambition (3DS),2013,Simulation,0,0,0.04
Angelique Duet,1998,Strategy,0,0,0.04
Shin Fortune Quest: Sokutaku no Kishi,1996,Misc,0,0,0.04
Resident Evil 6,2012,Shooter,0,0.04,0.04
Crushed Baseball,2004,Sports,0.03,0.01,0.04
Dark Arena,2002,Shooter,0.03,0.01,0.04
Just Sing! Vol. 2,2011,Misc,0,0.04,0.04
Heatseeker,2007,Action,0.04,0,0.04
IL-2 Sturmovik: 1946,2006,Simulation,0,0.04,0.04
Jerry Rice and Nitus' Dog Football,2011,Sports,0.04,0,0.04
TOCA Race Driver 2,2004,Racing,0.03,0.01,0.04
I.Q. Remix+: Intelligent Qube,2000,Puzzle,0,0,0.04
Sébastien Loeb Rally Evo,2016,Racing,0,0.04,0.04
Growlanser,2009,Role-Playing,0,0,0.04
Trollz: Hair Affair!,2005,Misc,0.03,0.01,0.04
Daito Giken Koushiki Pachi-Slot Simulator: Shake II,2007,Misc,0,0,0.04
Grand Slam,1997,Misc,0.02,0.02,0.04
Chou Gekijoban Keroro Gunsou: Gekishin Dragon Warriors de Arimasu!,2009,Action,0,0,0.04
The King of Fighters 2000,2002,Fighting,0,0,0.04
Coraline,2009,Action,0.04,0,0.04
FIFA Street 2,2006,Sports,0.04,0,0.04
M&M's Beach Party,2009,Misc,0.04,0,0.04
Dead Head Fred,2007,Action,0.04,0,0.04
D.C.F.S.: Da Capo Four Seasons,2005,Adventure,0,0,0.04
Hyperdimension Neptunia mk2,2014,Action,0,0,0.04
Disney's Meet the Robinsons,2007,Action,0.03,0.01,0.04
Hanayori Danshi: Koi Seyo Onago,2008,Adventure,0,0,0.04
Minna ga Shuyaku no NHK Kouhaku Quiz Kassen,2009,Misc,0,0,0.04
Puyo Puyo Tetris,2014,Puzzle,0,0,0.04
Sonic the Hedgehog 2 (8-bit),1992,Platform,0,0,0.04
FlatOut 2,2006,Racing,0.03,0.01,0.04
Rogue Trooper,2006,Shooter,0.02,0.02,0.04
Spy Fiction,2003,Action,0.02,0.02,0.04
R.B.I. Baseball 2016,2016,Sports,0.04,0,0.04
Justice League: Chronicles,2003,Platform,0.03,0.01,0.04
Resident Evil Director's Cut,2006,Action,0,0,0.04
Doko Demo Issho: Let's Gakkou!,2006,Misc,0,0,0.04
Monster Trux Arenas: Special Edition,2007,Racing,0.04,0,0.04
Conflict: Desert Storm II - Back to Bagdhad,2004,Shooter,0.03,0.01,0.04
Top Gun,2006,Simulation,0.04,0,0.04
Gem Smashers,2011,Platform,0.04,0,0.04
Split/Second,2010,Racing,0,0.04,0.04
B's-LOG Party♪,2010,Adventure,0,0,0.04
King Arthur,2004,Action,0.03,0.01,0.04
Chicken Shoot,2005,Action,0.03,0.01,0.04
Dai Senryaku VII: Modern Military Tactics,2003,Strategy,0.03,0.01,0.04
Gormiti: The Lords of Nature!,2010,Adventure,0.04,0,0.04
White Album 2: Shiawase no Mukougawa,2012,Adventure,0,0,0.04
Painkiller: Hell & Damnation,2013,Shooter,0.02,0.02,0.04
Go Go Ackman 3,1995,Platform,0,0,0.04
WSC Real 11: World Snooker Championship,2011,Sports,0,0.04,0.04
Advance Guardian Heroes,2004,Role-Playing,0.03,0.01,0.04
Casual Mania!,2010,Puzzle,0.04,0,0.04
Castle of Shikigami III,2007,Shooter,0.04,0,0.04
Star X,2002,Shooter,0.03,0.01,0.04
Jewel Quest 5: The Sleepless Star,2011,Action,0.01,0.02,0.04
Get Up and Dance,2011,Misc,0.03,0.01,0.04
The King of Fighters Kyo,1998,Fighting,0,0,0.04
Yowamushi Pedal,2015,Action,0,0,0.04
WarTech: Senko no Ronde,2006,Fighting,0.04,0,0.04
Record of Agarest War: Marriage,2012,Role-Playing,0,0,0.04
San-X Land: Theme Park de Asobou!,2006,Action,0,0,0.04
Corpse Party: Book of Shadows,2011,Adventure,0,0,0.04
428: Fuusa Sareta Shibuya de,2009,Adventure,0,0,0.04
Tennis no Oji-Sama: DokiDoki Survival - Sanroku no Mystic,2006,Adventure,0,0,0.04
Starry ? Sky: After Spring,2009,Misc,0,0,0.04
Life is Strange,2016,Adventure,0.01,0.03,0.04
Need for Speed: ProStreet,2007,Racing,0,0.04,0.04
Naruto Shippuden: Dairansen! Kage Bunshin Emaki,2008,Action,0,0,0.04
Mechanic Escape,2012,Platform,0,0,0.04
Pro Evolution Soccer 2016,2015,Sports,0,0.04,0.04
Twilight Syndrome: Kinjiratera Toshi Densetsu,2008,Adventure,0,0,0.04
True Love Story 3,2001,Simulation,0,0,0.04
